V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000000442,0.11086814026616,0.482636297851809,0.530140049953082,4.66032043117905,0.453514730259312,0.0766168973109268,0.655025042433866,1.36478863946458,1.01947533243569,0.047732854524131,0.777843234038411,7.0418831225996525,6.798066268787693,7.213709529291629,7.3045711660734485,7.334460512881162,7.151473877054728
ENST00000001008,-0.0766689453539517,-0.433962310617905,0.417676173063449,-0.448251760083422,0.177495148121903,-0.0068451475052338,0.647078377199288,-0.195755731162298,-0.354867672231004,-0.269020629495448,1.51602158465699,6.254348504169909,6.311563003574996,7.438465376899382,7.3832013372563505,7.39594936783241,7.415835605171888
ENST00000002125,-0.494270821011207,-0.0772942328451714,-0.951551969774495,-0.217191811949022,-0.611636954524329,-0.353649270261922,-0.459682020492212,-0.471661981177903,0.408604699419757,-1.24745135935491,-0.520406658827423,4.5372046501581655,4.950613954328911,4.951098139159704,5.216258209757611,4.9003235288684746,5.1118356317865965
ENST00000002165,-0.210340549962029,-0.789671603235336,1.0886215806158,-0.240434528625264,-0.0121163923392205,-0.277178185746257,0.644298007988678,-0.348211391050869,0.352731442988469,2.30722036164786,-0.0238433515480385,6.773500259020773,6.703396821011022,7.458919695561741,7.405278620896241,7.434486966109576,7.459107352621604
ENST00000002501,-0.480680438517947,0.17486626299953,-0.355474232990516,-0.373939406419592,-0.704134448581595,-0.326186487648028,-0.715974501386736,-0.499234701815413,-1.04136941676481,0.0875209045509827,-0.113895984508721,4.728784213606326,4.854385687991663,1.0168869375516738,1.0226380816246818,0.8257291717343216,0.891364284004235
ENST00000003302,-0.486799508235537,-0.447385302792148,-0.415536644732728,0.0268165008389238,-0.70464007098146,-0.345870932180141,-0.755200320240683,-0.583564256492473,-1.15898919033108,-0.782599477928511,-0.630611676701041,4.748004449966521,4.716024768561036,3.956957120339763,4.073506535143685,4.016057345968586,4.1221715275935695
ENST00000005257,0.567538967995913,-0.282474256080024,-0.268842064272147,-0.277108157706115,0.371547372268797,-0.354269628513843,-0.116198497374742,-0.397000783088021,0.529959660714268,0.43957888086937,0.489424619985445,4.665627980106093,4.700605205925147,4.796619698988514,4.8135941284109824,4.86233754612618,4.877931975896498
ENST00000005260,-0.0436680990646943,1.12502235190485,-0.400864234491451,-0.277590705457179,0.178242589930399,-0.336660998132389,-0.315074555310041,-0.531014948004751,0.168779887351851,1.69221159404642,0.12245594543535,4.1789881339505675,4.282640366990347,2.4944344712923296,1.9495746194349586,1.8636970219333424,1.6256557438721155
ENST00000005340,-0.2531944235589,-0.581615224534575,-0.601096875258988,-0.346353759983776,0.226590769097602,0.173893843198716,0.458173874459714,-0.381423986364233,-1.18018960067823,-0.444781732130011,-0.272521645617508,6.764832138384558,6.840216694006685,5.042275578025259,4.755204696064743,4.968712624799401,4.91705496468428
ENST00000005386,-0.451264055611287,-0.492448205091391,0.249932440687313,-0.408361145995479,-0.522650552659913,-0.342458961794575,-0.11474664099397,-0.334962161653623,0.685781388769989,0.199891832514841,-0.306800531990989,5.625488925602795,5.842081559311555,5.931346349631471,6.056855298708454,6.10588635310586,6.066702937295274
ENST00000006275,-0.433097111813422,-0.597914572174727,-0.659801277200196,-0.457420167353635,-0.729531767511453,-0.370732982122519,-0.746918314727006,-0.568076981588937,-0.795284945262689,-0.870522326960208,-0.918191243691016,5.122497950185173,5.071429693494851,5.5836553850199735,5.478929992731412,5.380424786902046,5.557873902501311
ENST00000007264,-0.385802580736879,0.368540864370746,0.381393693814897,1.06694817825702,-0.674384380296378,-0.316809534070912,-0.668444834931969,-0.0774078847896077,-0.561590993052158,-0.714725745529764,0.158199350318778,5.434880056639333,5.9557039536088094,5.922641693110476,5.73857326769502,6.013315153528381,5.855552832201845
ENST00000007390,-0.481054174036512,-0.362053423970177,-0.574497596330635,0.665790147872619,-0.743996964864108,-0.28600636086975,-0.789326654160751,-0.092716116052641,-0.0147079898081587,-1.41134090347686,-0.603060422232637,4.3524696736842845,4.612603105288266,6.99107757712835,6.869609982778868,6.8431045008120375,6.888184393899797
ENST00000007516,-0.342292971184709,0.0770701771586194,-0.229253126377674,0.757313371324394,-0.632979872719867,-0.281258234249277,-0.0382389490419248,-0.106054867270138,-0.603425095608364,-0.271304706073886,-0.494350433671257,6.9182015592318775,6.949582404719971,9.670602763259689,9.65009516878881,9.72096481580407,9.673672826922443
ENST00000008527,-0.421793311174654,-0.327537158379267,-0.530864150985347,-0.153817207309305,0.410034344382734,-0.320555543515205,-0.110024895684824,-0.429497203839373,3.02594090029618,0.314462241628306,2.45250489476328,4.594244203319009,4.629287746223777,5.223600240104295,5.197184340439611,5.228921110838124,5.263374567859758
ENST00000009041,0.99765758592946,0.158566915359378,0.161381345076222,0.0641335269211937,1.37764487315766,-0.261860108910358,-0.157291172265203,0.370738347390185,0.85592562976983,0.604116989945685,0.049886002187177,4.5321894495601,4.581767605363919,6.21301892468279,6.105341557880611,6.145627048888786,6.1123471350860115
ENST00000011473,-0.364234643720076,-0.256587056886841,0.244028050248167,-0.380453801058953,-0.0814463308449144,-0.240052130362053,0.31629024602731,-0.29100694791006,-0.737660014586437,-0.396026566647072,0.322957682687975,6.279464894609577,6.076062309243524,6.460643311184764,6.4400026305875535,6.520719351195219,6.312390497473079
ENST00000011619,0.829021324761849,0.246775149647259,0.163846428084565,-0.426134988159663,2.11218859968929,0.114935949333441,1.73422715029247,-0.239442379445106,-0.355666229607385,0.662346843457697,1.91299763325989,6.935268117896157,7.0173261652007115,6.240604756354689,6.275286740404105,6.237672808722594,6.16389480723394
